	4.25	-2.406	411.853	3390.206	0	0.965059	184.1095217	1033.284365
	4.27125	-2.388	410.27	3403.016	0	0.964709	183.4018775	1037.188662
	4.2925	-2.369	408.695	3415.777	0	0.96436	182.6978096	1041.078025
	4.31375	-2.352	407.129	3428.488	0	0.964013	181.9977649	1044.952149
	4.335	-2.334	405.571	3441.151	0	0.963667	181.3012964	1048.811643
	4.35625	-2.316	404.021	3453.766	0	0.963323	180.6084041	1052.656507
	4.3775	-2.299	402.48	3466.333	0	0.96298	179.9195351	1056.486742
	4.39875	-2.281	400.947	3478.851	0	0.962639	179.2342423	1060.302042
	4.42	-2.264	399.421	3491.322	0	0.962299	178.5520787	1064.103017
	4.44125	-2.247	397.904	3503.746	0	0.96196	177.8739383	1067.889668
	4.4625	-2.23	396.395	3516.122	0	0.961623	177.1993742	1071.661689
	4.48375	-2.213	394.893	3528.452	0	0.961287	176.5279392	1075.419689
	4.505	-2.197	393.399	3540.735	0	0.960952	175.8600805	1079.163365
	4.52625	-2.18	391.913	3552.971	0	0.960619	175.1957979	1082.892716
	4.5475	-2.164	390.434	3565.161	0	0.960287	174.5346446	1086.608046
	4.56875	-2.148	388.963	3577.305	0	0.959956	173.8770675	1090.309357
	4.59	-2.132	387.5	3589.404	0	0.959627	173.2230666	1093.996952
	4.61125	-2.116	386.044	3601.457	0	0.959299	172.5721949	1097.670527
	4.6325	-2.1	384.595	3613.465	0	0.958973	171.9244524	1101.330387
	4.65375	-2.085	383.154	3625.428	0	0.958648	171.2802861	1104.976532
	4.675	-2.069	381.719	3637.345	0	0.958324	170.638802	1108.608656
	4.69625	-2.054	380.292	3649.219	0	0.958001	170.0008941	1112.227674
	4.7175	-2.039	378.872	3661.048	0	0.957679	169.3661153	1115.832978
	4.73875	-2.024	377.46	3672.833	0	0.957359	168.7349128	1119.42487
	4.76	-2.009	376.054	3684.574	0	0.957041	168.1063925	1123.003353
	4.78125	-1.994	374.655	3696.271	0	0.956723	167.4810013	1126.568424
	4.8025	-1.98	373.262	3707.925	0	0.956407	166.8582924	1130.12039
	4.82375	-1.965	371.877	3719.535	0	0.956092	166.2391596	1133.658945
	4.845	-1.951	370.498	3731.102	0	0.955778	165.622709	1137.184395
	4.86625	-1.937	369.126	3742.627	0	0.955465	165.0093876	1140.697044
	4.8875	-1.922	367.761	3754.109	0	0.955154	164.3991954	1144.196586
	4.90875	-1.908	366.402	3765.548	0	0.954844	163.7916853	1147.683023
	4.93	-1.894	365.05	3776.946	0	0.954535	163.1873044	1151.156964
	4.95125	-1.881	363.704	3788.301	0	0.954227	162.5856057	1154.617799
	4.9725	-1.867	362.365	3799.614	0	0.953921	161.9870362	1158.065834
